id,category,role,cad_layer,aci,section,segment,scheme,start_x,start_y,start_z,end_x,end_y,end_z,length
deck_secondary_beam_0019,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,-1075.0,15952.376915,33000.0,-1075.0,15847.614607,3001.828633
deck_secondary_beam_0020,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,-1075.0,15847.614607,36000.0,-1075.0,15742.852298,3001.828633
deck_secondary_beam_0021,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,24000.0,1075.0,16161.901532,27000.0,1075.0,16057.139224,3001.828633
deck_secondary_beam_0022,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,1075.0,16057.139224,30000.0,1075.0,15952.376915,3001.828633
deck_secondary_beam_0023,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,1075.0,15952.376915,33000.0,1075.0,15847.614607,3001.828633
deck_secondary_beam_0024,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,1075.0,15847.614607,36000.0,1075.0,15742.852298,3001.828633
cantilever_edge_beam_0019,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,24000.0,-2200.0,16161.901532,27000.0,-2200.0,16057.139224,3001.828633
cantilever_edge_beam_0020,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,-2200.0,16057.139224,30000.0,-2200.0,15952.376915,3001.828633
cantilever_edge_beam_0021,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,-2200.0,15952.376915,33000.0,-2200.0,15847.614607,3001.828633
cantilever_edge_beam_0022,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,-2200.0,15847.614607,36000.0,-2200.0,15742.852298,3001.828633
cantilever_edge_beam_0023,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,24000.0,2700.0,16161.901532,27000.0,2700.0,16057.139224,3001.828633
cantilever_edge_beam_0024,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,2700.0,16057.139224,30000.0,2700.0,15952.376915,3001.828633
cantilever_edge_beam_0025,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,2700.0,15952.376915,33000.0,2700.0,15847.614607,3001.828633
cantilever_edge_beam_0026,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,2700.0,15847.614607,36000.0,2700.0,15742.852298,3001.828633
platform_brace_0009,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S3_24000_36000,alternating-x,24000.0,-2875.0,16161.901532,27000.0,2875.0,16057.139224,6486.406952
platform_brace_0010,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S3_24000_36000,alternating-x,27000.0,2875.0,16057.139224,30000.0,-2875.0,15952.376915,6486.406952
platform_brace_0011,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S3_24000_36000,alternating-x,30000.0,-2875.0,15952.376915,33000.0,2875.0,15847.614607,6486.406952
platform_brace_0012,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S3_24000_36000,alternating-x,33000.0,2875.0,15847.614607,36000.0,-2875.0,15742.852298,6486.406952
deck_main_beam_0025,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S4_36000_39000,double-side-cantilever,36000.0,-2875.0,15742.852298,39000.0,-2875.0,15638.08999,3001.828633
deck_main_beam_0026,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S4_36000_39000,double-side-cantilever,36000.0,2875.0,15742.852298,39000.0,2875.0,15638.08999,3001.828633
deck_secondary_beam_0025,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S4_36000_39000,double-side-cantilever,36000.0,-1075.0,15742.852298,39000.0,-1075.0,15638.08999,3001.828633
deck_secondary_beam_0026,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S4_36000_39000,double-side-cantilever,36000.0,1075.0,15742.852298,39000.0,1075.0,15638.08999,3001.828633
cantilever_edge_beam_0027,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S4_36000_39000,double-side-cantilever,36000.0,-2200.0,15742.852298,39000.0,-2200.0,15638.08999,3001.828633
cantilever_edge_beam_0028,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S4_36000_39000,double-side-cantilever,36000.0,2700.0,15742.852298,39000.0,2700.0,15638.08999,3001.828633
platform_brace_0013,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S4_36000_39000,alternating-x,36000.0,-2875.0,15742.852298,39000.0,2875.0,15638.08999,6486.406952
longitudinal_support_brace_0001,longitudinal_support_brace,固定支架纵向支撑,ZJ8_LONGITUDINAL_BRACE,1,L90x90,P1_0_39000:S4_36000_39000,alternating-x,36000.0,-2875.0,0.0,39000.0,-2875.0,15638.08999,15923.248994
longitudinal_support_brace_0002,longitudinal_support_brace,固定支架纵向支撑,ZJ8_LONGITUDINAL_BRACE,1,L90x90,P1_0_39000:S4_36000_39000,alternating-x,36000.0,2875.0,0.0,39000.0,2875.0,15638.08999,15923.248994
truss_vertical_0001,truss_vertical,桁架竖腹杆,ZJ8_TRUSS_VERTICAL,5,L90x90,P2_39000_77520:S5_39000_59520,warren-with-verticals,39000.0,-2875.0,15638.08999,39000.0,-2875.0,13838.08999,1800.0
truss_vertical_0013,truss_vertical,桁架竖腹杆,ZJ8_TRUSS_VERTICAL,5,L90x90,P2_39000_77520:S5_39000_59520,warren-with-verticals,39000.0,2875.0,15638.08999,39000.0,2875.0,13838.08999,1800.0
